names,openprice,high_low,close,prevclosedate,marketcap,sharesoutstanding,p_float,avgvolume,normalizedeps,mthvwap,unadjvwap,adjvwap,peratio,price_sales,price_cf,pricebookvalue,dividend,divident_5_yr_avg,debt,long_term_debt_equity,enterprisevalue,assets,cash,roe,roa,capex,ebit,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry
China Env Res,0.020,0.020 - 0.020,0.02,apr_05_2020,146.63M,2.04B,-,48.64M,-0.03,-,SGD 0.01955,SGD 0.01955,-,1.515,-,0.243,-,-,57.78M,-,158.20M,785.76M,10.43M,-17.433,-9.176,-0.70M,-,96.81M,-138.38M,-82.591,-77.20M,-78.137,33.155,-,-23.23M,Industrial & Commercial Services / Environmental Services & Equipment / 
China Fishery,0.076,0.076 - 0.076,0.076,apr_05_2020,284.43M,3.68B,-,0.00M,0.04,-,-,-,-,0.409,2.062,-,-,-,"1,181.95M",75.279,"1,829.69M","2,807.61M",129.09M,5.234,1.172,-54.95M,-,695.75M,78.09M,6.495,41.65M,6.614,-,-,244.70M,Food & Beverages / Fishing & Farming / 
China Great Land,0.005,0.005 - 0.005,0.005,apr_05_2020,1.42M,270.00M,-,0.00M,0,-,-,-,-,-,-,-,-,-,-0.03M,-,-,1.11M,0.15M,-,-40.543,-,-,-,-4.26M,-,-0.86M,-,-,-,-0.85M,Cyclical Consumer Products / Construction Supplies & Fixtures / 
China Haida,0.004,0.010 - 0.010,0.01,apr_05_2020,2.55M,254.88M,-,6.40M,-0.02,-,SGD 0.00641,SGD 0.00615,-,0.008960000000000001,-,0.057,-,-,0.77M,-,1.94M,282.14M,25.02M,-9.109,-4.648,-0.58M,-,45.23M,-21.09M,-5.644,-2.67M,-5.897,-11.935,-,-0.76M,Mineral Resources / Aluminum / 
China Hongxing,0.115,0.115 - 0.115,0.115,apr_05_2020,361.27M,2.80B,-,0.00M,0,-,-,-,-,-,-,-,-,-,-0.21M,-,-,1.04M,1.04M,-,-142.968,-,-,-,-2.96M,-,-0.59M,-,-,-,-0.59M,Cyclical Consumer Products / Footwear / 
China Intl,0.171,0.160 - 0.160,0.16,apr_05_2020,11.40M,71.23M,-,0.03M,0.02,-,SGD 0.30817,SGD 0.30817,32.144793750000005,0.9183501562500002,3.3195375,0.188,-,-,-3.45M,-,4.10M,648.63M,64.27M,2.312,1.024,-39.72M,-,14.17M,25.36M,1.987,0.38M,10.665,-18.753,-26.049,2.44M,Industrial & Commercial Services / Construction & Engineering / 
BudweiserMBeCW200602,0.013,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
BudweiserMBeCW200902,0.017,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
BudweiserMBePW200602,0.092,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Cortina,1.200,1.200 - 1.190,1.2,apr_05_2020,167.23M,165.58M,-,0.04M,0.18,-,SGD 1.47123,SGD 1.47123,4.645,0.333,2.556,0.796,1.98,2.362,-25.94M,0.246,109.93M,284.29M,81.29M,15.341,12.803,-2.93M,-,502.60M,39.38M,9.946,36.01M,7.601,2.114,9.539,76.95M,Retailers / Apparel & Accessories Retailers / 
Courage Inv,0.011,0.011 - 0.011,0.011,apr_05_2020,95.50M,548.85M,-,4.11M,-0.02,-,SGD 0.01841,SGD 0.01841,3.459,0.805,2.927,0.281,-,-,116.83M,11.786,150.05M,59.12M,7.38M,3.095,5.84,-0.20M,-,118.67M,1.97M,28.654,26.58M,22.397,-20.842,-,15.77M,Transportation / Marine Freight & Logistics / 
CSC W201229,0.008,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
CWX Global W221213,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
China Jishan,0.100,0.100 - 0.100,0.1,apr_05_2020,30.15M,301.50M,-,0.10M,0.01,-,SGD 0.16437,SGD 0.16437,-,3.974,-,1.394,19.3,-,92.81M,-,86.42M,708.03M,27.65M,6.723,-5.354,-5.01M,-,7.59M,16.33M,-123.915,-7.67M,-101.09,-38.695,-,3.39M,Cyclical Consumer Products / Textiles & Leather Goods / 
China Mining,0.040,0.040 - 0.040,0.04,apr_05_2020,5.87M,146.69M,-,0.02M,-0.03,-,SGD 0.07345,SGD 0.07345,-,5.8,-,0.434,-,-,-6.16M,0.683,-0.29M,129.94M,31.90M,-27.872,-15.845,-0.64M,-,1.01M,-23.20M,-461.173,-4.63M,-457.754,-31.793,-,-4.57M,Real Estate / Real Estate Development & Operations / 
China Paper,0.024,0.024 - 0.024,0.024,apr_05_2020,45.97M,1.82B,-,0.00M,0.01,-,-,-,-,0.313,4.501,-,-,1.441,-72.59M,-,-,"1,814.44M",433.66M,3.461,-2.708,-433.00M,-,146.72M,75.19M,-5.316,-9.06M,-6.173,-15.062,-27.571,11.47M,Applied Resources / Paper Products / 
China RE W201119,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
China RE W230130,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
China Real Estate,0.002,0.001 - 0.001,0.001,apr_05_2020,17.82M,17.82B,-,131.43M,0,-,SGD 0.00106,SGD 0.00106,-,-,-,0.383,-,-,2.78M,-,1.14M,62.63M,16.69M,-12.617,-,-12.08M,-,-,-6.36M,-,-,-,48.201,-,-,Real Estate / Real Estate Services / 
Memstar Tech,0.001,0.001 - 0.001,0.001,apr_05_2020,3.31M,3.16B,-,0.00M,0,-,-,-,-,-,-,-,-,-,-0.07M,-,-,0.08M,0.05M,-,-147.412,-,-,-,-0.31M,-,-0.36M,-,-,-,-0.36M,Chemicals / Commodity Chemicals / 
China Sky Chem,0.027,0.027 - 0.027,0.027,apr_05_2020,25.32M,870.16M,-,0.00M,-0.07,-,-,-,-,0.079,-,-,-,-,-85.67M,-,-30.85M,"2,013.05M",279.29M,-19.836,-16.555,-,-,319.70M,-425.27M,-22.901,-73.21M,-22.901,-6.218,-,-89.06M,Cyclical Consumer Products / Textiles & Leather Goods / 
China Sports,0.011,0.011 - 0.011,0.011,apr_05_2020,13.40M,1.15B,-,0.00M,-,-,-,-,-,0.258,4.025,-,-,-,-31.01M,-,-14.57M,611.21M,204.10M,-,0.07,-24.62M,-,51.89M,-2.39M,1.459,0.08M,0.151,-,-,4.01M,Cyclical Consumer Products / Footwear / 
China Star Food,0.020,0.021 - 0.021,0.021,apr_05_2020,12.47M,593.82M,-,6.86M,0.01,-,SGD 0.02796,SGD 0.02796,10.23047619047619,0.1514739229024943,2.697142857142857,0.135,-,-,-24.69M,-,4.32M,468.97M,62.48M,5.924,1.039,-56.70M,-,74.65M,40.96M,4.188,1.11M,1.487,-,-,6.74M,Food & Beverages / Food Processing / 
China Taisan,0.028,0.028 - 0.028,0.028,apr_05_2020,1.63M,55.95M,-,0.00M,0.12,-,-,-,-,0.068,0.222,-,-,-,5.74M,-,8.10M,376.95M,4.54M,12.019,6.295,-60.00M,-,23.84M,33.59M,19.526,4.57M,19.187,-26.396,-,7.79M,Cyclical Consumer Products / Textiles & Leather Goods / 
China Yuanbang,0.130,0.130 - 0.130,0.13,apr_05_2020,9.02M,69.40M,-,0.06M,0.25,-,SGD 0.2125,SGD 0.2125,-,0.036,-,0.062,-,-,124.63M,52.382,143.41M,"3,491.97M",123.15M,13.44,-1.449,-8.23M,-,250.69M,188.51M,0.107,-12.67M,-4.761,7.31,-9.866,1.34M,Real Estate / Real Estate Development & Operations / 
ChinaKangdaFood,0.073,0.073 - 0.073,0.073,apr_05_2020,162.36M,432.95M,-,0.57M,0.04,-,SGD 0.10588,SGD 0.10588,34.389,0.106,1.973,0.231,-,-,134.10M,0.041,322.19M,"1,763.91M",276.87M,0.886,0.263,-48.92M,-,"1,532.84M",32.76M,2.418,4.72M,0.314,-1.075,-2.468,87.39M,Food & Beverages / Food Processing / 
ChinaKundaTech,0.008,0.008 - 0.008,0.008,apr_05_2020,3.28M,409.80M,-,7.56M,0,-,SGD 0.01095,SGD 0.01095,-,0.385,-,0.34,-,-,-7.34M,-,-6.14M,71.56M,51.19M,-7.42,-10.127,-4.01M,-,8.52M,-4.76M,-15.562,-1.33M,-15.562,-31.035,-,-1.09M,"Automobiles & Auto Parts / Auto, Truck & Motorcycle Parts / "
Chinese Global,0.010,0.010 - 0.010,0.01,apr_05_2020,9.41M,915.98M,-,0.00M,0,-,-,-,-,0.802,-,-,-,-,4.89M,-,14.30M,6.33M,1.47M,-,-20.342,-0.04M,-,11.73M,-1.39M,-11.867,-1.40M,-11.933,1.407,-,-0.75M,Industrial & Commercial Services / Construction & Engineering / 
CHL ADR US$,45.470,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Choo Chiang,0.200,0.200 - 0.200,0.2,apr_05_2020,41.60M,208.00M,-,0.08M,0.02,-,SGD 0.24672,SGD 0.24672,8.241,0.652,6.783,0.892,4.5,-,-12.27M,5.863,29.33M,61.23M,15.39M,11.009,8.521,-2.01M,-,63.84M,6.25M,9.793,5.05M,7.887,-1.949,-2.971,7.36M,Industrial Goods / Electrical Components & Equipment / 
CHU ADR US$,10.320,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Citicode,0.001,0.001 - 0.001,0.001,apr_05_2020,41.32M,41.32B,-,1.65M,-,-,SGD 0.001,SGD 0.001,-,1.959,-,-,-,-,0.47M,-,41.79M,1.05M,0.41M,-,0.618,-,-,21.09M,0.01M,0.062,0.01M,0.062,-39.961,-,0.06M,Mineral Resources / Specialty Mining & Metals / 
Civmec,0.280,0.290 - 0.290,0.29,apr_05_2020,125.25M,500.99M,-,0.60M,0.01,-,SGD 0.34942,SGD 0.34352,16.51131034482759,0.4148394768133176,7.461517241379311,0.813,2.7034482758620695,1.4550344827586208,104.69M,62.138,192.27M,429.74M,40.66M,3.358,1.769,-68.23M,-,281.18M,8.99M,3.394,7.32M,2.58,5.616,-27.369,24.23M,Industrial & Commercial Services / Construction & Engineering / 
CYOU ADR US$+,31.560,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Darco Water Tech,0.131,0.131 - 0.131,0.131,apr_05_2020,12.29M,93.83M,-,0.04M,-0.05,-,SGD 0.21242,SGD 0.21242,-,0.162,-,0.291,-,-,-15.11M,4.501,-2.82M,92.57M,27.53M,-14.311,-6.819,-1.31M,-,75.94M,-6.33M,-8.333,-6.52M,-9.177,-17.309,-,-1.19M,Industrial & Commercial Services / Environmental Services & Equipment / 
DBS MB eCW200601,0.009,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DBS MB eCW200602,0.009,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DBS MB eCW201228,0.008,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DBS MB eCW201229,0.014,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DBS MB eCW201231,0.030,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DBS MB ePW200602,0.325,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DBS MB ePW201229,0.375,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Debao Property,0.088,0.078 - 0.078,0.078,apr_05_2020,5.85M,75.00M,-,0.27M,-0.75,-,SGD 0.09567,SGD 0.09567,-,0.19092702169625245,-,0.04,-,-,401.32M,177.612,417.82M,"4,150.00M",17.53M,-30.147,-7.27,-1.03M,-,39.02M,-374.72M,-179.806,-59.93M,-158.529,-15.19,-,-17.50M,Real Estate / Real Estate Development & Operations / 
Design Studio,0.083,0.083 - 0.083,0.083,apr_05_2020,21.60M,260.26M,-,0.00M,-0.1,-,SGD 0.07854,SGD 0.07854,-,0.188,-,0.722,-,-,15.45M,-,12.80M,159.93M,11.81M,-33.349,-33.159,-3.38M,-,114.69M,-24.38M,-42.746,-51.35M,-44.714,-1.261,-,-39.14M,Retailers / Home Improvement Products & Services Retailers / 
DLC SG3xLongHSC200714,1.310,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG3xShortHSC200714,1.450,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG3xShortHSI200714,1.530,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong CCB,0.188,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong CMOB,0.290,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong Galaxy,0.021,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong HSBC,0.129,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong PetChina,0.003,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong Sands,0.026,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong SHKP,0.275,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLongHSC200714,0.700,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLongHSI200714,0.515,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShort YZJ,0.047,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShortTencent A,0.370,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShortUOB A,3.830,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG7xLongHSC210114,0.023,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLF,0.185,0.185 - 0.185,0.185,apr_05_2020,22.41M,121.11M,-,0.00M,-0.03,-,-,-,-,22.433,-,-,-,-,1.67M,-,24.07M,2.88M,0.07M,-,-85.262,-,-,1.00M,-3.78M,-378.623,-3.62M,-372.366,-,-,-3.58M,Industrial & Commercial Services / Construction & Engineering / 
Dragon,0.004,0.004 - 0.004,0.004,apr_05_2020,1.44M,347.94M,-,0.00M,-0.02,-,-,-,-,0.374,0.304,-,-,-,-1.56M,-,-0.14M,7.58M,1.11M,-,34.326,-1.58M,-,3.85M,-4.51M,157.407,4.66M,117.148,19.766,-,6.25M,Industrial Goods / Electrical Components & Equipment / 
Dukang,0.066,0.066 - 0.066,0.066,apr_05_2020,5.27M,79.83M,-,0.14M,-0.17,-,SGD 0.07625,SGD 0.07625,-,0.187,-,0.027,-,-,1.51M,-,-3.08M,"1,322.54M",156.50M,-6.582,-4.973,-1.80M,-,28.24M,-62.83M,-40.604,-12.84M,-45.452,-37.384,-,-6.14M,Food & Beverages / Distillers & Wineries / 
DLC SG5xLongOCBC A,0.240,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShort HSBC,9.780,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShort PetChina,0.775,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShort PingAn,0.305,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShort SHKP,0.725,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xShort Sunac,0.143,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Dutech,0.191,0.200 - 0.200,0.2,apr_05_2020,71.31M,356.54M,-,0.78M,0.06,-,SGD 0.24991,SGD 0.25046,4.28031,0.1714607,2.302505,0.358,4.7749999999999995,-,-55.05M,6.569,16.26M,"1,653.01M",468.48M,8.257,4.948,-51.96M,-,378.54M,123.47M,6.56,15.91M,4.203,12.362,-11.392,44.73M,Technology Equipment / Communications & Networking / 
Duty Free Intl W220513,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Dynamic Colours,0.170,0.170 - 0.170,0.17,apr_05_2020,35.70M,209.97M,-,0.08M,0.02,-,SGD 0.17251,SGD 0.17251,8.703,0.912,6.57,0.719,2.941,-,-27.66M,0.305,8.04M,44.58M,19.54M,7.236,5.967,-0.11M,-,39.16M,3.26M,11.872,3.49M,8.906,-14.991,1.736,6.59M,Chemicals / Commodity Chemicals / 
Eagle HTrust USD,0.137,USD 0.137 - 0.137,USD 0.137,apr_05_2020,119.57M,872.75M,-,83.97M,0.16,-,USD 0.46963,USD 0.50475,-,-,-,0.152,25.387,-,432.40M,64.736,547.78M,"1,362.20M",76.93M,-,-,-,-,-,25.25M,-,-,-,-,-,-,Real Estate / Specialized REITs / 
Edition,0.006,0.006 - 0.006,0.006,apr_05_2020,15.14M,2.51B,-,14.46M,0,-,SGD 0.00587,SGD 0.00587,-,136.395,-,0.85,-,-,-13.24M,1.038,1.90M,19.35M,13.57M,-28.782,-27.559,-0.64M,-,0.11M,-6.03M,"-5,431.53",-6.00M,"-5,443.24",-62.338,-,-5.48M,Food & Beverages / Fishing & Farming / 
Eindec,0.024,0.024 - 0.024,0.024,apr_05_2020,2.58M,107.70M,-,0.06M,-0.02,-,SGD 0.01833,SGD 0.01833,-,0.23,-,0.344,-,-,1.08M,8.685,3.66M,16.85M,1.66M,-19.573,-9.601,-0.38M,-,11.25M,-1.82M,-16.198,-1.65M,-14.643,-12.051,-,-0.82M,Industrial Goods / Electrical Components & Equipment / 
Elec & Eltek USD,2.050,USD 1.170 - 1.170,USD 1.170,apr_05_2020,218.70M,186.92M,-,0.40M,0.16,-,USD 1.54572,USD 1.54572,12.611880341880342,1.089844035356856,5.191581196581197,0.517,5.990555555555556,7.064615384615385,96.38M,11.392,315.08M,753.48M,20.98M,7.403,4.224,-51.73M,-,616.51M,37.43M,6.071,30.38M,5.07,3.58,54.056,82.98M,Technology Equipment / Semiconductors / 
Ellipsiz,0.265,0.265 - 0.260,0.265,apr_05_2020,43.45M,167.13M,-,0.92M,0,-,SGD 0.37062,SGD 0.36821,-,0.929754068,-,0.428,5.879942308,5.796365384999999,-70.49M,-,-32.01M,130.27M,75.47M,-0.427,-10.151,-0.93M,-,48.54M,2.24M,-21.735,-12.77M,-26.345,-19.191,-,-10.03M,Technology Equipment / Semiconductor Equipment & Testing / 
EMAS Offshore,0.050,0.050 - 0.050,0.05,apr_05_2020,166.07M,438.43M,-,0.00M,-10.73,-,-,-,-,0.115,-,-,-,-,"5,270.94M",-,"5,437.00M",466.48M,9.17M,-,-88.186,-16.77M,-,"1,439.55M",-649.18M,-475.647,"-7,442.93M",-517.031,-23.627,-,"-2,139.53M",Energy - Fossil Fuels / Oil Related Services and Equipme / 
Eneco Energy,0.026,0.026 - 0.026,0.026,apr_05_2020,16.87M,646.87M,-,14.55M,-0.04,-,SGD 0.0332,SGD 0.0332,-,0.41,-,-,-,-,21.60M,-,38.46M,49.66M,4.59M,-,-44.16,-1.11M,-,41.15M,-26.83M,-65.21,-26.48M,-65.429,-20.66,-,-18.95M,Transportation / Air Freight & Logistics / 
Envictus W221128,0.008,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Envictus,0.078,0.078 - 0.078,0.078,apr_05_2020,19.29M,247.11M,-,0.12M,-0.05,-,SGD 0.11197,SGD 0.11197,-,0.126,-,0.192,-,-,63.51M,54.378,82.81M,606.72M,23.86M,-11.85,-6.548,-132.67M,-,152.59M,-34.45M,-7.447,-11.70M,-7.967,-1.841,-,-3.83M,Cyclical Consumer Services / Restaurants & Bars / 
Epicentre,0.018,0.018 - 0.018,0.018,apr_05_2020,2.87M,159.47M,-,0.00M,-0.02,-,-,-,-,-,-,6.9,-,-,4.68M,57.975,10.00M,17.99M,2.58M,-54.474,-12.28,-1.66M,-,-3.18M,-2.68M,-,-2.32M,-,-42.978,-,-1.78M,Retailers / Computer & Electronics Retailers / 
ES,0.054,0.054 - 0.054,0.054,apr_05_2020,7.62M,141.20M,-,0.23M,0.03,-,SGD 0.04674,SGD 0.04674,1.636,0.274,1.416,0.241,-,-,-9.89M,14.366,-2.27M,45.47M,15.92M,15.897,8.331,-0.97M,-,27.84M,4.73M,17.002,4.66M,13.762,-12.856,12.042,6.89M,Industrial Goods / Shipbuilding / 
EuroSports Gbl,0.135,0.135 - 0.135,0.135,apr_05_2020,35.78M,261.97M,-,0.17M,0,-,SGD 0.18632,SGD 0.18632,8.297,0.374,3.761,3.952,-,-,6.18M,93.399,43.75M,59.99M,7.89M,5.42,8.879,-1.62M,-,95.66M,0.65M,5.397,4.92M,5.386,16.339,-52.857,11.27M,"Retailers / Auto Vehicles, Parts & Service Retailers / "
Ezion,0.043,0.043 - 0.043,0.043,apr_05_2020,161.36M,3.75B,-,0.00M,-0.14,-,-,-,-,1.252,-,-,-,-,193.71M,-,388.54M,881.86M,43.20M,-,-55.301,-16.71M,-,128.88M,-469.10M,-519.333,-877.39M,-680.789,-37.429,-,-45.83M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
Ezion W200424,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
EzionHldg W200409,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Ezra,0.011,0.011 - 0.011,0.011,apr_05_2020,33.88M,2.94B,-,0.00M,-0.21,-,-,-,-,0.045,-,-,-,-,"1,660.24M",5.502,"1,694.12M","1,936.47M",34.03M,-121.68,-30.352,-168.38M,-,749.22M,-850.35M,-161.937,"-1,160.59M",-176.691,-14.797,-,-476.01M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
Fabchem China,0.159,0.145 - 0.145,0.145,apr_05_2020,6.79M,46.80M,-,0.05M,-0.32,-,SGD 0.14393,SGD 0.14393,-,0.323452509,-,0.182,-,-,-6.14M,-,1.72M,332.99M,83.21M,-55.533,-35.843,-12.89M,-,25.23M,-147.24M,-115.7,-29.74M,-117.903,-17.041,-,-1.21M,Chemicals / Commodity Chemicals / 
Falcon Energy,0.027,0.027 - 0.027,0.027,apr_05_2020,24.12M,893.44M,-,0.00M,-0.1,-,-,-,-,0.568,-,-,-,-,182.72M,66.441,233.25M,366.51M,4.58M,-82.264,-27.286,-4.16M,-,42.48M,-93.45M,-326.694,-111.35M,-326.674,-,-,-74.77M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
Far East,0.099,0.099 - 0.099,0.099,apr_05_2020,11.03M,111.46M,-,0.00M,0.06,-,SGD 0.13547,SGD 0.13547,-,0.201,35.265,0.212,30.303,-,31.15M,30.711,14.86M,92.63M,21.56M,67.716,-2.153,-2.05M,-,54.79M,26.55M,-2.382,-2.07M,-3.925,-5.238,43.415,1.49M,Industrial Goods / Electrical Components & Equipment / 
Federal Int,0.188,0.191 - 0.191,0.191,apr_05_2020,26.89M,140.67M,-,0.16M,0.02,-,SGD 0.19602,SGD 0.19602,11.091015701857925,0.41659822934432206,5.71972774885246,0.323,-,-,19.28M,10.104,46.16M,116.43M,8.51M,2.91,2.056,-0.66M,-,62.60M,-1.16M,-1.85,2.38M,3.845,-13.801,-,1.57M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
Fuxing China,0.500,0.500 - 0.500,0.5,apr_05_2020,8.74M,17.21M,-,0.03M,-0.44,-,SGD 0.77299,SGD 0.77299,-,0.059,-,0.069,-,-,36.94M,-,45.68M,"1,228.95M",87.51M,-6.083,-3.084,-35.84M,-,148.97M,-31.53M,-4.257,-7.87M,-5.246,2.676,-,0.78M,Cyclical Consumer Products / Apparel & Accessories / 
STI 3300MBeCW200630,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
GCCP,0.006,0.006 - 0.006,0.006,apr_05_2020,7.16M,1.17B,-,110.11M,0,-,SGD 0.00825,SGD 0.00825,-,2.278,-,0.362,-,-,4.16M,6.203,11.32M,88.81M,0.09M,-14.889,-10.241,-0.01M,-,3.14M,-9.46M,-99.297,-3.12M,-99.297,72.426,-,-1.13M,Mineral Resources / Construction Materials / 
GDR Cheng Mei US$S,﹣,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
GDR Kakao Corp US$ A,﹣,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
