symbol,company,price,change,percen_change,volume,market_cap,sector,industry,pe_ratio,forward_pe,one_yr_tar,eps,day_high_low,div,yield,ex_div_date,div_pay_date,fifty_day_vol,year_high_low,beta
HYUHF,Hankyu Holdings Inc,$41.20,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
J,Jacobs Engineering Group Inc. Common Stock,$80.00,+0.25,0.31%,"690,633","10,644,011,520",Basic Industries,Military/Government/Technical,11.17,14.47,$107.50,$7.16,$80.42/$78.65,$0.76,0.96%,"Jan 30, 2020","Feb 28, 2020",,$104.00/$59.29,1
BAH,Booz Allen Hamilton Holding Corporation Common Stock,$75.86,+0.43,0.57%,"462,862","10,636,680,466",Consumer Services,Professional Services,24.87,24.02,$84.00,$3.05,$76.16/$74.61,$1.24,1.66%,"Feb 13, 2020","Feb 28, 2020",,$82.00/$54.37,1
KEY,KeyCorp Common Stock,$10.90,+0.27,2.54%,"11,581,790","10,630,977,100",Finance,Major Banks,8.01,14.97,$13.00,$1.36,$11.06/$10.66,$0.74,7.23%,"Mar 2, 2020","Mar 13, 2020",,$20.52/$7.45,1
CHUEF,Chubu Electric Power,$14.05,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
CBOE,"Cboe Global Markets, Inc. Common Stock",$96.52,-2.525,2.55%,"716,440","10,792,745,750",N/A,N/A,28.9,18.90,$111.00,$3.34,$100.77/$96.37,$1.44,1.44%,"Feb 28, 2020","Mar 13, 2020",0,$127.93/$72.01,1
SWSDF,Swiss Life Holding AG,$332.00,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
MAS,Masco Corporation Common Stock,$40.05,+0.37,0.93%,"3,623,280","10,563,402,689",Basic Industries,Forest Products,12.36,17.40,$43.50,$3.24,$40.25/$39.37,$0.54,1.38%,"Mar 9, 2020","May 11, 2020",,$50.06/$27.04,1
HULCF,Hulic Co Ltd (New),$8.70,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
LNG,"Cheniere Energy, Inc. Common Stock",$41.87,+0.67,1.63%,"2,866,277","10,554,599,858",Public Utilities,Oil/Gas Transmission,19.12,19.81,$70.00,$2.19,$42.01/$40.45,N/A,N/A,N/A,N/A,,$70.49/$27.06,1
PHJMF,Pt Hanjaya Mandala Samprn,$0.0905,-0.0047,4.94%,"1,506,845",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$0.10/$0.09,N/A,N/A,N/A,N/A,0,N/A,
MGA,"Magna International, Inc. Common Stock",$35.19,+0.72,2.09%,"1,046,233","10,650,680,249",Capital Goods,Auto Parts:O.E.M.,6.41,14.48,$51.00,$5.49,$35.33/$34.61,$1.60,4.58%,"Mar 5, 2020","Mar 20, 2020",,$57.09/$22.75,1
STBFF,Suntory Beverage & Food Ltd.,$34.00,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NVR,"NVR, Inc. Common Stock",$2847.37,+101.04,3.68%,"46,017","10,501,200,218",Capital Goods,Homebuilding,13.03,13.61,"$3,883.50",$218.57,"$2,875.00/$2,728.38",N/A,N/A,N/A,N/A,,"$4,071.13/$2,043.01",1
FOSUF,Fosun International Ltd,$1.23,-0.01,0.81%,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$1.23/$1.23,N/A,N/A,N/A,N/A,0,N/A,
CXO,Concho Resources Inc. Common Stock,$53.09,-0.89,1.65%,"2,260,998","10,443,171,020",Energy,Oil & Gas Production,,36.97,$70.50,$-3.57,$55.00/$52.22,$0.80,1.51%,"Feb 27, 2020","Mar 27, 2020",,$124.53/$33.13,1
AMRPF,Amorepacific Corp,$152.242,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
HTNGF,Haitong Securities Co. Ltd.,$0.9064,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NBFJF,Nippon Building Fund Inc,$7380.926,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
QRVO,"Qorvo, Inc. Common Stock",$89.89,+3.94,4.58%,"1,302,497","10,398,891,031",Technology,Semiconductors,31.1,15.95,$109.00,$2.89,$89.97/$85.63,N/A,N/A,N/A,N/A,"2,102,675",$122.37/$58.52,1
FDS,FactSet Research Systems Inc. Common Stock,$274.43,+1.04,0.38%,"258,404","10,393,140,785",Technology,"Computer Software: Programming, Data Processing",29.07,27.34,$233.50,$9.44,$276.04/$269.74,$2.88,1.06%,"Feb 27, 2020","Mar 19, 2020",,$310.25/$195.22,1
CABO,"Cable One, Inc. Common Stock",$1814.00,+68.23,3.91%,"87,679","10,385,387,634",Consumer Services,Television Services,58.27,43.47,"$1,600.00",$31.13,"$1,839.18/$1,709.22",$9.00,0.52%,"Feb 14, 2020","Mar 6, 2020",,"$1,830.50/$1,009.34",1
RTOKY,Rentokil Initial Plc (United Kingdom) ADR (Sponsored),$27.93,+0.08,0.29%,"26,978",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$28.17/$27.24,N/A,N/A,N/A,N/A,0,N/A,
BMBLF,Brambles Ltd,$6.80,-0.45,6.21%,"2,967",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$6.80/$6.80,N/A,N/A,N/A,N/A,0,N/A,
BKI,"Black Knight, Inc. Common Stock",$68.96,+0.22,0.32%,"866,253","10,344,814,900",Technology,Computer Software: Prepackaged Software,84.1,39.73,$75.00,$0.82,$69.98/$67.57,N/A,N/A,N/A,N/A,,$76.44/$50.01,1
VTR,"Ventas, Inc. Common Stock",$27.71,-0.41,1.46%,"3,139,356","10,337,598,757",Consumer Services,Real Estate Investment Trusts,23.29,8.98,$34.00,$1.19,$28.56/$27.21,$3.17,11.4%,"Mar 31, 2020","Apr 14, 2020",,$75.40/$13.35,1
TER,"Teradyne, Inc. Common Stock",$62.00,+0.80,1.31%,"1,560,715","10,330,126,342",Capital Goods,Electrical Products,20.53,20.68,$64.00,$3.02,$62.17/$60.28,$0.40,0.64%,"Feb 20, 2020","Mar 20, 2020","2,536,536",$81.57/$40.92,1
NICE,NICE Ltd American Depositary Shares,$164.87,-1.07,0.64%,"149,645","10,317,649,178",Technology,Computer Software: Prepackaged Software,57.45,36.71,$175.00,$2.87,$166.47/$163.78,N/A,N/A,N/A,N/A,"306,789",$183.42/$110.59,1
CMTDF,Sumitomo Mitsui Trust Holdings Inc,$27.49,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
HAS,"Hasbro, Inc. Common Stock",$74.87,+2.11,2.9%,"1,537,629","10,257,710,347",Consumer Non-Durables,Recreational Products/Toys,18.72,17.88,$87.50,$4.00,$75.26/$71.75,$2.72,3.67%,"Apr 30, 2020","May 15, 2020","1,948,330",$126.87/$41.33,1
UMICY,Umicore SA ADR,$10.64,+0.32,3.1%,"64,491",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$10.67/$10.39,N/A,N/A,N/A,N/A,0,N/A,
CMCLF,China Molybdenum Co H Shs,$0.29,--,--,"9,656",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$0.29/$0.27,N/A,N/A,N/A,N/A,0,N/A,
MOH,Molina Healthcare Inc Common Stock,$168.28,+1.06,0.63%,"469,824","10,239,231,351",Health Care,Medical Specialities,14.67,14.08,$177.00,$11.47,$170.00/$165.49,N/A,N/A,N/A,N/A,,$175.00/$102.85,1
CLLDF,Capitaland Ltd (Singapore),$2.02,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
IEP,"Icahn Enterprises, L.P. Common Stock",$47.64,+0.42,0.89%,"74,499","10,198,702,503",Capital Goods,Auto Parts:O.E.M.,,-15.23,$62.50,$-5.49,$48.25/$46.77,$8.00,17.17%,"Mar 19, 2020","Apr 28, 2020",0,$79.37/$34.00,1
HEI,Heico Corporation Common Stock,$75.70,-1.78,2.3%,"597,631","10,193,730,357",Capital Goods,Aerospace,28.04,37.25,$84.00,$2.70,$78.31/$75.70,$0.16,0.21%,"Jan 8, 2020","Jan 23, 2020",,$147.93/$52.01,1
JPNRF,Japan Airlines Co Ltd JAL,$30.20,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,$53.44,+1.43,2.75%,"1,853,308","10,154,790,429",Capital Goods,Railroads,31.62,12.50,$75.00,$1.69,$54.17/$52.13,$0.48,0.94%,"Feb 6, 2020","Feb 21, 2020",,$81.75/$35.07,1
ASXFF,ASX Ltd,$52.30,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
WPC,W. P. Carey Inc. REIT,$58.72,+0.67,1.15%,"756,012","10,123,475,740",Consumer Services,Real Estate Investment Trusts,32.99,12.65,$79.50,$1.78,$59.57/$58.05,$4.16,7.02%,"Mar 30, 2020","Apr 15, 2020",,$93.62/$38.62,1
PTAIF,P.T. Astra International TBK,$0.25,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
HEGIF,Hengan Intl Group Co Ord,$8.50,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
TTDKY,TDK Corp ADR (New),$79.68,-1.13,1.4%,"3,132",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$79.68/$78.85,N/A,N/A,N/A,N/A,0,N/A,
UI,Ubiquiti Inc. Common Stock,$154.65,+1.06,0.69%,"72,680","10,035,751,165",Technology,Radio And Television Broadcasting And Communications Equipment,30.87,27.82,$145.00,$5.01,$155.82/$152.17,$1.20,0.77%,"Feb 14, 2020","Feb 25, 2020",,$199.91/$107.22,1
SWRAF,Swire Pacific Ltd A,$6.68,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
CKHGF,Capitec Bank Holdings Ltd,$87.25,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
GCTAF,Siemens Gamesa Renewable Energy SA,$14.75,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
MAXSF,Maxis BHD,$1.28,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
JBSAY,JBS S.A. ADR (Sponsored),$7.50,-0.31,3.97%,"407,974",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$7.73/$7.20,N/A,N/A,N/A,N/A,0,N/A,
TCYMF,Tingyi Cayman Is Hldgs Cp,$1.775,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
OSCUF,Japan Exchange Group Inc.,$18.63,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
AJINF,Ajinomoto Co. Inc.,$18.20,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
OTEX,Open Text Corporation Common Shares,$36.92,+0.02,0.05%,"478,938","10,028,548,181",Technology,EDP Services,30.51,13.77,$48.00,$1.21,$37.33/$36.56,$0.698,1.89%,"Feb 27, 2020","Mar 20, 2020","701,273",$47.84/$29.11,1
NI,NiSource Inc Common Stock,$26.03,+0.18,0.7%,"3,867,657","9,961,250,021",Public Utilities,Power Generation,29.92,19.44,$28.50,$0.87,$26.11/$25.31,$0.84,3.23%,"Apr 29, 2020","May 20, 2020",,$30.67/$19.56,1
HICTF,Hitachi High-Tech Corporation - Ordinary Shares,$72.30,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
VZHGF,VZ Holding Ag Zuerich,$252.0001,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
MT,Arcelor Mittal NY Registry Shares NEW,$9.80,-0.01,0.1%,"1,704,411","9,918,378,326",Basic Industries,Steel/Iron Ore,,-23.93,$15.00,$-2.42,$9.92/$9.59,$0.17,1.79%,"May 16, 2019","Jun 13, 2019",,$22.66/$6.64,1
SYF,Synchrony Financial Common Stock,$16.97,+0.87,5.4%,"11,705,658","9,897,457,969",Finance,Finance: Consumer Services,3.82,9.31,$22.00,$4.44,$17.02/$16.19,$0.88,5.48%,"Feb 6, 2020","Feb 13, 2020",,$38.18/$12.15,1
BRPBF,brpbf,--,--,--,--,,,,,,,,,,,,,,,
PSXP,Phillips 66 Partners LP Common Units representing limited partner interest in the Partnership,$43.23,-0.77,1.75%,"1,075,992","9,869,390,670",Energy,Natural Gas Distribution,10.67,11.14,$52.00,$4.05,$45.28/$42.25,$3.50,8.25%,"Apr 30, 2020","May 14, 2020",,$65.22/$19.00,1
BRO,"Brown & Brown, Inc. Common Stock",$34.76,+0.17,0.49%,"1,684,386","9,855,380,306",Finance,Specialty Insurers,24.65,22.76,$40.00,$1.41,$34.97/$34.06,$0.34,0.95%,"Feb 4, 2020","Feb 19, 2020",,$48.69/$30.70,1
VAR,"Varian Medical Systems, Inc. Common Stock",$108.68,+0.73,0.68%,"639,027","9,853,564,035",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,33.86,29.25,$130.00,$3.21,$108.83/$106.90,N/A,N/A,N/A,N/A,,$150.06/$89.62,1
AJINY,Ajinomoto Co. Inc. ADR,$17.955,+0.455,2.6%,499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$17.96/$17.96,N/A,N/A,N/A,N/A,0,N/A,
SIUIF,Semiconductor Manufacturing International Corp,$1.91,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
KB,KB Financial Group Inc,$25.32,+0.66,2.68%,"328,531","9,807,213,780",Finance,Commercial Banks,3.51,4.56,$37.00,$7.22,$25.57/$25.00,$1.492,5.86%,"Dec 27, 2019","Apr 15, 2020",,$42.90/$20.93,1
AIRYY,Air China Ltd ADR (Sponsored) Repstg 20 H Shs,$13.50,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
LYFT,"Lyft, Inc. Class A Common Stock",$31.96,+1.87,6.21%,"4,928,794","9,800,198,708",Miscellaneous,Business Services,,-6.63,$60.00,$-53.52,$31.99/$29.83,N/A,N/A,N/A,N/A,"11,392,748",$68.33/$14.56,1
FSPKF,Fisher & Paykel Healthcare Corp. Ltd.,$17.03,+0.52,3.15%,"1,550",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$17.03/$16.74,N/A,N/A,N/A,N/A,0,N/A,
IT,"Gartner, Inc. Common Stock",$109.76,+2.18,2.03%,"814,186","9,779,792,275",Consumer Services,Other Consumer Services,42.71,34.26,$130.00,$2.57,$110.88/$107.29,N/A,N/A,N/A,N/A,,$171.78/$76.91,1
KAEPF,Kansai Electric Power Co. Inc. (Kansai Denryoku K. K.),$10.94,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
OMVKY,OMV Aktiengesellschaft (Austria) ADR (Sponsored) (New),$29.87,+1.41,4.95%,"5,117",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$30.33/$29.44,N/A,N/A,N/A,N/A,0,N/A,
PKI,"PerkinElmer, Inc. Common Stock",$87.55,+0.35,0.4%,"886,372","9,744,701,183",Capital Goods,Biotechnology: Laboratory Analytical Instruments,42.92,23.50,$85.00,$2.04,$87.99/$86.35,$0.28,0.33%,"Apr 16, 2020","May 8, 2020",,$102.45/$62.91,1
TOKUF,Tokyu Corp,$16.08,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NISTF,Nippon Steel Corporation - Ordinary Shares,$10.56,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
IMO,Imperial Oil Limited Common Stock,$13.14,+0.18,1.39%,"755,364","9,690,852,650",Energy,Integrated oil Companies,6.11,-17.05,$15.00,$2.15,$13.55/$12.90,$0.656,5.16%,"Mar 4, 2020","Apr 1, 2020",,$30.38/$7.04,1
ACGL,Arch Capital Group Ltd. Common Stock,$23.64,-0.62,2.56%,"1,944,950","9,649,486,119",Finance,Property-Casualty Insurers,6.11,10.11,$40.00,$3.87,$24.73/$23.46,N/A,N/A,N/A,N/A,"2,430,604",$48.32/$22.54,1
UNPRF,Uniper,$26.30,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
VIAC,ViacomCBS Inc. Class B Common Stock,$15.63,+0.115,0.74%,"11,001,691","9,612,206,063",Consumer Services,Broadcasting,2.69,N/A,N/A,$5.81,$15.88/$15.17,$0.96,6.19%,"Mar 13, 2020","Apr 1, 2020","16,084,510",$53.71/$10.10,1
KIKOF,Kikkoman Corp,$50.10,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
BILI,Bilibili Inc. American Depositary Shares,$27.74,-0.27,0.96%,"6,469,872","9,582,140,847",Technology,EDP Services,,-34.58,$26.10,$-0.57,$27.99/$27.32,N/A,N/A,N/A,N/A,"6,052,522",$30.50/$13.23,1
CDNTF,Canadian Tire Corp Ltd,$156.1923,+18.4413,13.39%,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$156.19/$156.19,N/A,N/A,N/A,N/A,0,N/A,
SNLAY,Sino Land Co. Ltd. ADR (Sponsored),$6.76,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SABN,Sabine Oil & Gas Holdings Inc,$45.00,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NTAP,"NetApp, Inc. Common Stock",$43.06,+2.02,4.92%,"2,347,060","9,523,882,869",Technology,Electronic Components,10.13,12.04,$55.00,$4.25,$43.20/$41.20,$1.92,4.84%,"Apr 2, 2020","Apr 22, 2020","2,978,507",$76.85/$34.66,1
SWGAF,Swatch Group AG (The),$184.50,-10.0664,5.17%,124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$184.50/$184.50,N/A,N/A,N/A,N/A,0,N/A,
ELAN,Elanco Animal Health Incorporated Common Stock,$23.85,+0.04,0.17%,"1,853,403","9,511,356,699",Health Care,Major Pharmaceuticals,125.53,24.05,$34.50,$0.19,$24.02/$23.50,N/A,N/A,N/A,N/A,,$35.46/$15.17,1
DLMAF,Dollarama Inc,$30.6572,+0.4172,1.38%,613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$30.66/$30.66,N/A,N/A,N/A,N/A,0,N/A,
CJRCF,China Resources Cement Holdings Ltd.,$1.22,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
CHRW,"C.H. Robinson Worldwide, Inc. Common Stock",$72.28,+1.80,2.55%,"1,763,691","9,493,233,661",Transportation,Oil Refining/Marketing,17.29,20.49,$78.00,$4.18,$72.33/$70.61,$2.04,2.85%,"Mar 5, 2020","Mar 27, 2020","2,167,297",$91.97/$56.94,1
SIVB,SVB Financial Group Common Stock,$184.00,+13.00,7.6%,"813,237","9,484,614,144",Finance,Major Banks,9.77,13.21,$180.00,$18.84,$185.82/$165.12,N/A,N/A,N/A,N/A,"732,185",$270.95/$127.39,1
SRPT,"Sarepta Therapeutics, Inc. Common Stock (DE)",$121.53,+6.22,5.39%,"824,806","9,474,554,270",Health Care,Major Pharmaceuticals,,-13.99,$185.00,$-9.67,$123.88/$116.81,N/A,N/A,N/A,N/A,"917,966",$158.80/$72.05,1
SWRAY,Swire Pacific Ltd. (Hong Kong) ADR (Sponsored) Cl. A,$6.2975,+0.0075,0.12%,"61,000",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$6.32/$6.27,N/A,N/A,N/A,N/A,0,N/A,
EMRAF,Emera Inc.,$38.92,-0.0782,0.2%,"2,575",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$39.01/$38.80,N/A,N/A,N/A,N/A,0,N/A,
CTLT,"Catalent, Inc. Common Stock",$60.39,+1.74,2.97%,"804,526","9,428,603,738",Health Care,Major Pharmaceuticals,71.89,35.33,$64.00,$0.84,$60.73/$58.56,N/A,N/A,N/A,N/A,,$68.78/$31.04,1
CE,Celanese Corporation Celanese Corporation Common Stock,$78.79,+0.77,0.99%,"1,345,376","9,420,623,419",Basic Industries,Major Chemicals,11.62,9.19,$94.50,$6.78,$79.39/$77.16,$2.48,3.28%,"Apr 24, 2020","May 7, 2020",,$128.88/$52.70,1
QGEN,Qiagen N.V. Common Shares,$41.28,-0.59,1.41%,"918,067","9,406,906,957",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,30.34,$36.00,$-0.20,$41.73/$41.07,N/A,N/A,N/A,N/A,,$43.16/$25.04,1
ADTTF,Advantest Corp,$47.4739,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
CAIXY,CaixaBank SA ADR,$0.523,+0.012,2.35%,"254,053",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$0.52/$0.50,N/A,N/A,N/A,N/A,0,N/A,
ALSMY,Alstom ADR,$4.15,+0.06,1.47%,"73,846",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$4.17/$4.08,N/A,N/A,N/A,N/A,0,N/A,
RF,Regions Financial Corporation Common Stock,$9.79,+0.37,3.93%,"15,660,414","9,372,768,086",Finance,Major Banks,7.65,12.08,$12.00,$1.28,$10.00/$9.40,$0.62,6.82%,"Jun 4, 2020","Jul 1, 2020",,$17.54/$6.94,1
SMICY,Semiconductor Manufacturing Intl Co - ADR,$9.096,-0.264,2.82%,"30,536",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$9.11/$9.05,N/A,N/A,N/A,N/A,0,N/A,
TAP,Molson Coors Beverage Company Class B Common Stock,$43.03,+1.16,2.77%,"1,331,079","9,319,450,051",Consumer Non-Durables,Beverages (Production/Distribution),38.77,12.54,$49.00,$1.11,$43.21/$41.88,$2.28,5.42%,"Mar 6, 2020","Mar 20, 2020",,$64.32/$34.01,1
EXPE,"Expedia Group, Inc. Common Stock",$66.57,+3.20,5.05%,"4,394,724","9,319,076,051",Consumer Services,Transportation Services,17.75,60.35,$92.00,$3.75,$67.24/$63.30,$1.36,2.21%,"Mar 9, 2020","Mar 26, 2020","5,132,825",$144.00/$40.76,1
CCL,Carnival Corporation Common Stock,$11.91,-0.26,2.14%,"39,106,145","9,316,353,488",Consumer Services,Marine Transportation,4.41,-9.29,$17.00,$2.70,$12.35/$11.62,$2.00,17.18%,"Feb 20, 2020","Mar 13, 2020",,$56.04/$7.80,1
SLMAF,Sanlam Ltd Ord,$4.50,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
HLPPF,Hang Lung Properties Ltd,$2.07,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
DVA,DaVita Inc. Common Stock,$74.00,+0.65,0.89%,"946,696","9,290,844,226",Health Care,Misc Health and Biotechnology Services,13.78,12.14,$82.00,$5.37,$74.25/$71.70,N/A,N/A,N/A,N/A,,$90.15/$43.40,1
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),$6.88,+0.22,3.3%,"473,820","9,282,644,470",Basic Industries,Paper,,N/A,N/A,$-0.55,$7.00/$6.29,N/A,N/A,N/A,N/A,,$11.11/$4.43,1
MMP,Magellan Midstream Partners L.P. Limited Partnership,$40.55,+1.32,3.36%,"1,979,776","9,234,213,350",Energy,Natural Gas Distribution,9.09,10.57,$55.00,$4.46,$40.99/$39.47,$4.11,10.39%,"Feb 6, 2020","Feb 14, 2020",,$67.75/$22.02,1
MDB,"MongoDB, Inc. Class A Common Stock",$159.94,+1.85,1.17%,"566,044","9,207,146,505",Technology,Computer Software: Prepackaged Software,,-50.83,$150.00,$-3.13,$162.69/$156.50,N/A,N/A,N/A,N/A,"1,366,746",$184.78/$93.81,1
L,Loews Corporation Common Stock,$32.40,-0.52,1.58%,"2,200,121","9,173,623,378",Finance,Property-Casualty Insurers,10.59,N/A,N/A,$3.06,$33.56/$32.16,$0.25,0.74%,"Feb 25, 2020","Mar 10, 2020",,$56.88/$28.52,1
AHKSF,Asahi Kasei Corp,$6.65,+0.05,0.76%,541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$6.65/$6.65,N/A,N/A,N/A,N/A,0,N/A,
SNLAF,Sino Land Co. Ltd.,$1.30,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
TKGSF,Tokyo Gas Co Ltd,$20.69,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
AYAAF,Ayala Land Inc. (Philippines),$0.62,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NBIX,"Neurocrine Biosciences, Inc. Common Stock",$98.18,+3.28,3.46%,"695,960","9,109,080,805",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),297.52,28.67,$123.00,$0.33,$98.48/$94.23,N/A,N/A,N/A,N/A,"822,533",$119.65/$71.85,1
KKPNY,Koninklijke KPN NV ADR (Sponsored),$2.17,-0.03,1.36%,"204,613",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$2.20/$2.15,N/A,N/A,N/A,N/A,0,N/A,
ATEYY,Advantest Corp ADR (Sponsored) (New),$46.00,-0.65,1.39%,"17,350",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$46.40/$44.90,N/A,N/A,N/A,N/A,0,N/A,
ASX,"ASE Technology Holding Co., Ltd. American Depositary Shares (each representing Two Common Shares)",$4.19,+0.01,0.24%,"430,515","9,074,708,666",Technology,Semiconductors,16.12,11.61,$5.20,$0.26,$4.21/$4.10,$0.106,2.55%,"Aug 13, 2019","Sep 12, 2019",,$5.70/$3.17,1
BDOUF,BDO Unibank Inc.,$2.07,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
TCYMY,Tingyi Cayman Islands Holdings Corp. ADR (Sponsored),$32.25,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
ERIE,Erie Indemnity Company Class A Common Stock,$173.32,+1.67,0.97%,"86,676","9,062,879,922",Finance,Specialty Insurers,28.6,26.70,N/A,$6.06,$174.78/$168.59,$3.86,2.18%,"Jul 6, 2020","Jul 21, 2020","151,726",$270.23/$130.20,1
